Date,Time,Booking ID,Booking Status,Customer ID,Vehicle Type,Pickup Location,Drop Location,Avg VTAT,Avg CTAT,Cancelled Rides by Customer,Reason for cancelling by Customer,Cancelled Rides by Driver,Driver Cancellation Reason,Incomplete Rides,Incomplete Rides Reason,Booking Value,Ride Distance,Driver Ratings,Customer Rating,Payment Method
2024-09-14,09:13:55,"""CNR1015268""",Cancelled by Driver,"""CID2544915""",Auto,Shivaji Park,Punjabi Bagh,7.9,,,,1.0,More than permitted people in there,,,,,,,
2024-10-05,19:27:30,"""CNR3623795""",Cancelled by Driver,"""CID4052684""",Auto,Vatika Chowk,Palam Vihar,4.1,,,,1.0,More than permitted people in there,,,,,,,
2024-01-15,13:18:51,"""CNR5364896""",Completed,"""CID8387341""",Bike,Keshav Puram,Noida Sector 62,4.1,45.0,,,,,,,496.0,42.29,3.7,4.5,Cash
2024-11-02,13:53:12,"""CNR2700760""",Cancelled by Driver,"""CID4351526""",Go Mini,Rohini East,Vasant Kunj,10.0,,,,1.0,Customer related issue,,,,,,,
2024-01-05,07:14:10,"""CNR7297071""",No Driver Found,"""CID7101897""",Auto,Jama Masjid,Lok Kalyan Marg,,,,,,,,,,,,,
2024-08-11,10:47:34,"""CNR7494277""",Completed,"""CID8514681""",Auto,Anand Vihar ISBT,Nawada,6.6,27.3,,,,,,,198.0,11.51,4.1,4.1,UPI
2024-05-24,23:33:47,"""CNR6781594""",Completed,"""CID9497315""",Auto,Janakpuri,Netaji Subhash Place,3.0,28.5,,,,,,,962.0,31.63,3.6,4.8,UPI
2024-07-06,17:06:13,"""CNR4841691""",Completed,"""CID8945567""",Auto,Kherki Daula Toll,Barakhamba Road,4.3,42.1,,,,,,,419.0,25.77,3.7,4.4,UPI
2024-01-18,15:34:53,"""CNR3233952""",Cancelled by Driver,"""CID2252173""",Auto,Bahadurgarh,Meerut,4.6,,,,1.0,The customer was coughing/sick,,,,,,,
2024-12-24,07:11:46,"""CNR6206573""",Cancelled by Customer,"""CID4982189""",Go Mini,Sonipat,Chirag Delhi,19.3,,1.0,AC is not working,,,,,,,,,
2024-05-25,09:55:11,"""CNR3537565""",Incomplete,"""CID3312498""",Go Mini,Mandi House,Patel Chowk,3.4,12.5,,,,,1.0,Vehicle Breakdown,913.0,12.85,,,Credit Card
2024-06-06,12:11:47,"""CNR5741789""",No Driver Found,"""CID4331117""",eBike,Greater Noida,Badshahpur,,,,,,,,,,,,,
2024-10-06,16:50:44,"""CNR5260058""",Completed,"""CID8439006""",Uber XL,Delhi Gate,Maidan Garhi,10.1,23.3,,,,,,,536.0,35.99,4.4,4.8,Credit Card
2024-07-24,21:31:16,"""CNR6999975""",Incomplete,"""CID4455988""",Bike,Badarpur,Raj Nagar Extension,3.1,16.9,,,,,1.0,Vehicle Breakdown,470.0,13.04,,,Credit Card
2024-11-11,07:36:25,"""CNR5005459""",Completed,"""CID5099757""",Auto,Badarpur,Jhilmil,5.2,39.3,,,,,,,107.0,35.81,4.2,4.5,UPI
2024-09-10,17:36:40,"""CNR2495553""",Completed,"""CID8965895""",Auto,Udyog Vihar Phase 4,Narsinghpur,13.8,23.1,,,,,,,74.0,31.2,4.3,4.2,Cash
2024-08-22,13:34:51,"""CNR3529436""",Cancelled by Driver,"""CID5176903""",Auto,Rohini East,Mansarovar Park,7.6,,,,1.0,Customer related issue,,,,,,,
2024-05-13,16:06:18,"""CNR9503699""",Incomplete,"""CID5586756""",eBike,Ashok Park Main,Lajpat Nagar,4.1,16.8,,,,,1.0,Vehicle Breakdown,453.0,4.75,,,UPI
2024-10-03,20:45:34,"""CNR3938954""",Completed,"""CID5272851""",Bike,Chhatarpur,India Gate,2.8,29.0,,,,,,,355.0,37.96,3.7,3.1,UPI
2024-12-05,21:00:04,"""CNR1549670""",Completed,"""CID8202310""",Bike,Karkarduma,Faridabad Sector 15,2.0,31.6,,,,,,,389.0,37.1,4.2,4.3,UPI
2024-07-04,18:09:10,"""CNR8380131""",Completed,"""CID8480883""",Auto,Ashok Park Main,Subhash Chowk,13.1,31.2,,,,,,,718.0,4.74,4.3,4.2,UPI
2024-02-26,19:01:35,"""CNR6671398""",Completed,"""CID2059833""",Go Mini,Vishwavidyalaya,Vinobapuri,10.2,18.3,,,,,,,234.0,25.58,3.1,4.4,UPI
2024-09-16,10:11:01,"""CNR2605113""",Cancelled by Driver,"""CID2708672""",Auto,Hero Honda Chowk,Paschim Vihar,5.8,,,,1.0,More than permitted people in there,,,,,,,
2024-12-24,14:26:31,"""CNR5728525""",Completed,"""CID8050327""",Bike,Bhiwadi,Central Secretariat,14.0,24.9,,,,,,,438.0,17.07,4.6,3.9,Cash
2024-05-16,23:33:06,"""CNR4540592""",Cancelled by Driver,"""CID8459321""",Go Sedan,Gurgaon Railway Station,Udyog Vihar Phase 4,3.1,,,,1.0,Customer related issue,,,,,,,
2024-06-17,16:06:42,"""CNR4220356""",Incomplete,"""CID3834390""",Go Mini,Govindpuri,Gurgaon Railway Station,5.5,10.7,,,,,1.0,Customer Demand,427.0,16.17,,,Credit Card
2024-07-06,18:38:19,"""CNR4088153""",Completed,"""CID4916643""",Auto,Ashok Park Main,Kashmere Gate ISBT,4.6,40.6,,,,,,,163.0,19.44,4.1,4.3,Cash
2024-07-31,18:01:46,"""CNR4698697""",Cancelled by Driver,"""CID5359011""",Auto,Sarai Kale Khan,Lajpat Nagar,6.0,,,,1.0,Personal & Car related issues,,,,,,,
2024-08-25,04:03:06,"""CNR7764657""",Completed,"""CID9798664""",eBike,Delhi Gate,Pragati Maidan,7.0,36.9,,,,,,,298.0,3.33,4.7,4.5,UPI
2024-06-24,18:13:09,"""CNR7112589""",Completed,"""CID3355055""",Go Mini,Qutub Minar,Saket,6.3,15.3,,,,,,,418.0,32.63,4.6,4.4,UPI
2024-04-24,18:43:42,"""CNR3707947""",Completed,"""CID7461305""",Go Sedan,Madipur,Ghitorni Village,12.3,34.6,,,,,,,954.0,12.61,4.7,4.5,Cash
2024-03-19,20:31:32,"""CNR3318232""",Incomplete,"""CID2435090""",Go Mini,Punjabi Bagh,Basai Dhankot,8.9,19.2,,,,,1.0,Other Issue,607.0,4.01,,,UPI
2024-01-31,20:40:08,"""CNR6245077""",Completed,"""CID3409699""",Auto,Green Park,Hauz Khas,6.1,41.0,,,,,,,236.0,43.81,4.5,4.9,UPI
2024-07-06,21:33:10,"""CNR2403206""",Completed,"""CID1660793""",Auto,Palam Vihar,Model Town,10.6,41.6,,,,,,,363.0,49.81,4.5,4.5,Credit Card
2024-01-23,17:06:58,"""CNR8396244""",Completed,"""CID8334522""",Bike,Kashmere Gate ISBT,Gurgaon Sector 29,12.1,32.0,,,,,,,501.0,30.98,4.2,4.9,UPI
2024-11-23,20:47:08,"""CNR3570322""",Completed,"""CID6479924""",eBike,Indraprastha,Satguru Ram Singh Marg,14.2,31.5,,,,,,,758.0,41.65,4.1,3.1,Credit Card
2024-07-12,04:25:49,"""CNR8959898""",Cancelled by Driver,"""CID2426827""",Go Mini,Panchsheel Park,Sushant Lok,6.7,,,,1.0,Personal & Car related issues,,,,,,,
2024-10-07,04:17:03,"""CNR9541740""",Cancelled by Driver,"""CID2119702""",Premier Sedan,Khandsa,Ashok Vihar,5.6,,,,1.0,The customer was coughing/sick,,,,,,,
2024-03-21,09:32:14,"""CNR9578940""",Cancelled by Driver,"""CID5453315""",Auto,Nawada,Vasant Kunj,8.2,,,,1.0,Customer related issue,,,,,,,
2024-08-30,21:52:12,"""CNR2022826""",Completed,"""CID8993084""",eBike,Kadarpur,Faridabad Sector 15,7.9,23.1,,,,,,,896.0,36.78,4.2,4.8,UPI
2024-04-10,12:33:14,"""CNR7175306""",No Driver Found,"""CID4574330""",Go Sedan,Udyog Vihar Phase 4,Subhash Chowk,,,,,,,,,,,,,
2024-08-28,18:02:26,"""CNR5239476""",Cancelled by Driver,"""CID6809966""",Go Sedan,Panchsheel Park,Indraprastha,6.7,,,,1.0,The customer was coughing/sick,,,,,,,
2024-09-11,20:42:08,"""CNR8221140""",Cancelled by Driver,"""CID6242974""",Uber XL,Dwarka Mor,RK Puram,11.5,,,,1.0,The customer was coughing/sick,,,,,,,
2024-08-24,18:43:30,"""CNR4783162""",Cancelled by Driver,"""CID4745972""",Go Sedan,Rohini East,Lajpat Nagar,10.5,,,,1.0,The customer was coughing/sick,,,,,,,
2024-08-19,17:35:07,"""CNR8767552""",Cancelled by Driver,"""CID1395182""",Go Mini,Vasant Kunj,Sonipat,3.7,,,,1.0,Personal & Car related issues,,,,,,,
2024-01-23,19:07:30,"""CNR5857244""",Completed,"""CID1364076""",Bike,AIIMS,Rohini East,9.6,37.3,,,,,,,65.0,4.9,3.9,4.1,Uber Wallet
2024-12-14,18:58:59,"""CNR5170349""",Cancelled by Driver,"""CID9246779""",Bike,Azadpur,Shastri Nagar,3.9,,,,1.0,Personal & Car related issues,,,,,,,
2024-05-23,20:40:38,"""CNR3164341""",Cancelled by Driver,"""CID6091092""",Auto,Rajiv Nagar,Gurgaon Railway Station,3.5,,,,1.0,Personal & Car related issues,,,,,,,
2024-06-04,13:14:46,"""CNR2894484""",Cancelled by Driver,"""CID6147692""",Auto,Dilshad Garden,Saidulajab,10.9,,,,1.0,The customer was coughing/sick,,,,,,,
2024-03-03,14:22:45,"""CNR4222921""",Incomplete,"""CID4570041""",Bike,Badshahpur,Aya Nagar,7.4,19.6,,,,,1.0,Customer Demand,1331.0,9.08,,,Cash
2024-08-20,18:46:24,"""CNR9918901""",Completed,"""CID6082605""",Premier Sedan,Ramesh Nagar,Bhikaji Cama Place,10.2,34.4,,,,,,,947.0,12.8,4.1,4.3,UPI
2024-04-25,12:07:25,"""CNR6513582""",Cancelled by Driver,"""CID7660379""",Auto,Uttam Nagar,Chandni Chowk,8.4,,,,1.0,More than permitted people in there,,,,,,,
2024-05-05,06:54:34,"""CNR7489834""",Completed,"""CID6536269""",Auto,Kanhaiya Nagar,Gurgaon Sector 29,14.3,33.3,,,,,,,1272.0,7.97,4.6,4.3,Debit Card
2024-02-19,20:50:08,"""CNR6767875""",Cancelled by Driver,"""CID6517955""",Bike,Chirag Delhi,ITO,12.0,,,,1.0,Customer related issue,,,,,,,
2024-11-06,09:06:26,"""CNR8970933""",No Driver Found,"""CID8944497""",Bike,Yamuna Bank,Shastri Park,,,,,,,,,,,,,
2024-09-16,12:57:00,"""CNR6528217""",Incomplete,"""CID9411231""",Go Mini,Munirka,Model Town,5.5,25.8,,,,,1.0,Vehicle Breakdown,387.0,8.69,,,UPI
2024-01-12,18:29:14,"""CNR2346258""",Cancelled by Customer,"""CID7858849""",Auto,Manesar,Janakpuri,9.6,,1.0,Wrong Address,,,,,,,,,
2024-07-12,12:05:58,"""CNR7775092""",Completed,"""CID4960767""",Auto,Badarpur,Pitampura,10.6,18.7,,,,,,,178.0,23.96,5.0,4.6,Cash
2024-10-17,07:09:58,"""CNR1048296""",Completed,"""CID9316808""",Bike,Sikanderpur,Rithala,2.4,25.9,,,,,,,73.0,3.64,4.3,4.4,UPI
2024-03-10,07:50:48,"""CNR8893304""",Cancelled by Driver,"""CID8380275""",Auto,Bhikaji Cama Place,Noida Extension,9.1,,,,1.0,Customer related issue,,,,,,,
2024-07-26,21:29:33,"""CNR7837564""",Completed,"""CID2115431""",Auto,Badshahpur,Gurgaon Sector 29,11.5,37.7,,,,,,,855.0,10.51,4.9,4.9,Cash
2024-06-01,00:36:18,"""CNR7601101""",Cancelled by Driver,"""CID4513591""",Auto,Delhi Gate,Kanhaiya Nagar,5.7,,,,1.0,The customer was coughing/sick,,,,,,,
2024-04-12,01:51:40,"""CNR8323413""",Completed,"""CID5415856""",Auto,Sultanpur,Rithala,2.8,27.6,,,,,,,647.0,39.52,3.4,3.0,Cash
2024-11-17,04:21:22,"""CNR6662417""",Cancelled by Driver,"""CID5124006""",Auto,New Delhi Railway Station,Shastri Park,8.0,,,,1.0,More than permitted people in there,,,,,,,
2024-05-04,20:57:17,"""CNR8791188""",Completed,"""CID7260219""",Bike,Yamuna Bank,Rohini West,9.3,43.7,,,,,,,1445.0,33.9,4.3,4.4,UPI
2024-10-09,05:00:16,"""CNR9967849""",Cancelled by Driver,"""CID8205685""",Auto,Janakpuri,Barakhamba Road,11.1,,,,1.0,Personal & Car related issues,,,,,,,
2024-03-29,17:20:44,"""CNR4396631""",Completed,"""CID9014665""",Go Mini,Lok Kalyan Marg,Yamuna Bank,14.8,29.4,,,,,,,1271.0,31.19,4.9,4.1,Uber Wallet
2024-11-16,12:25:39,"""CNR9400327""",Completed,"""CID3233272""",Bike,Chirag Delhi,Mandi House,3.9,44.6,,,,,,,159.0,12.74,4.3,3.5,Cash
2024-10-22,15:24:27,"""CNR1957446""",Completed,"""CID6002492""",Bike,Saidulajab,Vaishali,14.5,20.1,,,,,,,157.0,15.9,4.8,4.5,Cash
2024-12-15,06:59:25,"""CNR5359778""",No Driver Found,"""CID9578975""",Go Mini,Karkarduma,Hero Honda Chowk,,,,,,,,,,,,,
2024-05-04,10:31:43,"""CNR5360176""",Completed,"""CID9058941""",Go Sedan,Ghaziabad,Keshav Puram,5.0,42.6,,,,,,,278.0,33.72,4.5,4.7,UPI
2024-02-17,16:29:58,"""CNR6647706""",Completed,"""CID5980040""",Go Mini,Bhiwadi,DLF Phase 3,8.2,30.9,,,,,,,1033.0,11.96,4.6,4.6,UPI
2024-09-25,17:57:42,"""CNR4954249""",Completed,"""CID6861549""",Go Sedan,Nirman Vihar,Faridabad Sector 15,5.0,24.5,,,,,,,438.0,35.8,4.2,4.2,UPI
2024-04-18,08:49:53,"""CNR5488992""",Cancelled by Driver,"""CID3444099""",Go Mini,Sushant Lok,Okhla,9.2,,,,1.0,More than permitted people in there,,,,,,,
2024-08-15,22:21:52,"""CNR8476269""",Cancelled by Customer,"""CID3892938""",Go Sedan,IIT Delhi,Civil Lines Gurgaon,18.2,,1.0,Wrong Address,,,,,,,,,
2024-06-27,21:07:43,"""CNR1460027""",Completed,"""CID8206658""",Premier Sedan,Hauz Rani,Anand Vihar ISBT,2.1,32.9,,,,,,,198.0,35.67,4.7,4.9,UPI
2024-09-17,22:10:31,"""CNR8158757""",Completed,"""CID6979560""",Auto,Kherki Daula Toll,Vidhan Sabha,2.8,24.1,,,,,,,997.0,24.63,3.9,4.7,UPI
2024-08-06,21:17:06,"""CNR4337001""",Completed,"""CID2073890""",eBike,Malviya Nagar,Ardee City,13.0,25.7,,,,,,,315.0,44.54,4.3,4.4,Cash
2024-11-21,08:03:33,"""CNR6500646""",Cancelled by Driver,"""CID6912551""",Bike,Saket,Welcome,3.1,,,,1.0,Customer related issue,,,,,,,
2024-05-31,22:27:46,"""CNR8726216""",Completed,"""CID2285795""",Go Sedan,Ghitorni,Udyog Vihar Phase 4,14.1,15.9,,,,,,,462.0,5.87,4.2,5.0,Uber Wallet
2024-06-09,18:07:34,"""CNR3045780""",Completed,"""CID1028227""",Bike,Udyog Vihar,Kirti Nagar,8.5,16.3,,,,,,,1485.0,39.22,5.0,4.6,Uber Wallet
2024-02-19,19:54:51,"""CNR4803286""",Completed,"""CID6979345""",Bike,Panchsheel Park,Mehrauli,5.1,20.9,,,,,,,401.0,10.88,4.4,4.4,Cash
2024-07-25,06:10:27,"""CNR1644940""",Completed,"""CID6795791""",Go Sedan,Arjangarh,Udyog Vihar Phase 4,14.3,28.6,,,,,,,96.0,32.63,4.1,4.9,UPI
2024-06-30,05:40:20,"""CNR8781847""",Completed,"""CID5315097""",Auto,Sarojini Nagar,Sonipat,14.8,34.8,,,,,,,620.0,42.96,4.2,4.6,UPI
2024-12-27,19:54:15,"""CNR3835706""",Cancelled by Driver,"""CID4305071""",Go Sedan,Saidulajab,Lok Kalyan Marg,9.3,,,,1.0,The customer was coughing/sick,,,,,,,
2024-10-24,18:57:37,"""CNR7161558""",Cancelled by Driver,"""CID2189701""",Go Sedan,Arjangarh,Gurgaon Sector 56,7.9,,,,1.0,Customer related issue,,,,,,,
2024-12-01,18:26:46,"""CNR3187179""",Completed,"""CID1704072""",Premier Sedan,Kirti Nagar,Shastri Park,5.1,19.7,,,,,,,706.0,16.56,4.4,4.7,UPI
2024-09-25,17:59:16,"""CNR1258722""",Completed,"""CID4331540""",Uber XL,Udyog Vihar,Janakpuri,10.4,26.7,,,,,,,286.0,25.93,4.3,4.6,Uber Wallet
2024-04-15,15:08:58,"""CNR3150856""",Completed,"""CID3222639""",Go Sedan,Khandsa,Anand Vihar,6.6,18.8,,,,,,,628.0,13.17,4.3,4.5,UPI
2024-09-01,19:01:52,"""CNR2922892""",Completed,"""CID8294835""",Bike,Narsinghpur,Akshardham,3.9,15.4,,,,,,,291.0,8.52,4.9,4.9,Cash
2024-09-30,02:46:22,"""CNR4782660""",Completed,"""CID6482647""",Go Mini,Sikanderpur,Paschim Vihar,11.9,18.5,,,,,,,529.0,31.7,4.2,4.9,UPI
2024-11-01,09:56:22,"""CNR8282073""",Completed,"""CID3295988""",Bike,ITO,Shivaji Park,6.5,25.3,,,,,,,653.0,46.89,4.3,4.5,Cash
2024-10-11,20:41:27,"""CNR9837574""",Completed,"""CID4909636""",Premier Sedan,Delhi Gate,Janakpuri,3.4,16.0,,,,,,,394.0,46.85,4.3,4.2,Cash
2024-02-24,08:56:42,"""CNR4586818""",Cancelled by Driver,"""CID2104856""",Go Mini,Gurgaon Sector 29,Connaught Place,5.4,,,,1.0,More than permitted people in there,,,,,,,
2024-05-27,20:31:37,"""CNR2601652""",Completed,"""CID5432170""",Auto,Sikanderpur,Jor Bagh,11.4,39.4,,,,,,,657.0,15.36,5.0,3.6,Cash
2024-01-18,04:41:11,"""CNR1976621""",Cancelled by Driver,"""CID5582572""",Go Sedan,RK Puram,Noida Sector 18,6.0,,,,1.0,More than permitted people in there,,,,,,,
2024-11-28,22:21:26,"""CNR1582168""",Completed,"""CID1208094""",Premier Sedan,Rajouri Garden,Sushant Lok,10.8,19.2,,,,,,,254.0,40.27,4.7,4.9,Cash
2024-08-02,06:57:40,"""CNR6314374""",Completed,"""CID1237927""",Auto,Ghitorni,Aya Nagar,12.2,17.9,,,,,,,233.0,15.18,3.1,4.1,Cash
2024-03-17,09:12:43,"""CNR8667768""",Completed,"""CID4571284""",Go Mini,Gurgaon Railway Station,Karol Bagh,12.4,37.0,,,,,,,1449.0,11.51,4.7,4.1,Cash
2024-12-04,22:03:34,"""CNR1222202""",Completed,"""CID2146173""",Premier Sedan,Faridabad Sector 15,Tilak Nagar,14.0,38.9,,,,,,,86.0,34.9,4.0,4.3,Uber Wallet
2024-03-07,08:46:19,"""CNR8917543""",Completed,"""CID7409078""",Uber XL,Nirman Vihar,Kashmere Gate ISBT,11.3,38.2,,,,,,,840.0,29.94,3.4,4.6,UPI
2024-12-15,12:29:52,"""CNR3791819""",Completed,"""CID4261574""",Auto,Ashram,Paschim Vihar,8.9,42.8,,,,,,,950.0,37.08,4.0,4.6,UPI
2024-01-22,16:53:30,"""CNR4998799""",Completed,"""CID7774372""",Premier Sedan,Sushant Lok,Huda City Centre,2.6,21.4,,,,,,,239.0,43.7,4.3,4.6,UPI
2024-01-14,03:59:45,"""CNR5201152""",Completed,"""CID5684955""",Bike,Ghitorni,IIT Delhi,9.3,43.5,,,,,,,701.0,20.07,3.4,4.3,UPI
2024-04-26,05:23:06,"""CNR3197131""",Completed,"""CID7083711""",eBike,Malviya Nagar,Pataudi Chowk,6.9,38.2,,,,,,,281.0,33.21,4.6,4.5,UPI
2024-09-03,17:19:22,"""CNR5474459""",Completed,"""CID5610647""",Go Mini,Sarojini Nagar,Rajiv Nagar,4.3,22.7,,,,,,,339.0,32.07,4.3,4.2,UPI
2024-01-21,12:55:53,"""CNR7104382""",Cancelled by Driver,"""CID8542176""",Auto,Sonipat,Hauz Khas,8.7,,,,1.0,Customer related issue,,,,,,,
2024-09-09,08:27:32,"""CNR1012351""",Completed,"""CID5866668""",Bike,Gurgaon Railway Station,Karkarduma,4.9,15.4,,,,,,,388.0,19.93,5.0,3.9,UPI
2024-02-16,18:46:00,"""CNR3378838""",Cancelled by Driver,"""CID6033808""",Go Sedan,Bhiwadi,Ashok Vihar,4.6,,,,1.0,The customer was coughing/sick,,,,,,,
2024-06-20,14:32:13,"""CNR7704319""",Completed,"""CID4077095""",Auto,Rithala,Samaypur Badli,13.7,18.8,,,,,,,983.0,35.67,4.6,4.2,Cash
2024-04-27,12:54:35,"""CNR4319033""",Completed,"""CID6027530""",Auto,Mansarovar Park,Netaji Subhash Place,2.1,25.5,,,,,,,650.0,32.98,4.4,5.0,UPI
2024-10-17,10:00:36,"""CNR5583341""",Completed,"""CID5133761""",Go Mini,Ambience Mall,Maidan Garhi,6.3,41.6,,,,,,,2301.0,18.64,3.7,4.8,UPI
2024-01-14,23:57:58,"""CNR7904452""",Cancelled by Driver,"""CID7843814""",Go Mini,Shahdara,Lok Kalyan Marg,11.3,,,,1.0,Customer related issue,,,,,,,
2024-09-15,10:02:40,"""CNR2525773""",Cancelled by Customer,"""CID8137770""",Go Mini,Kirti Nagar,Saidulajab,11.2,,1.0,Change of plans,,,,,,,,,
2024-08-23,18:08:05,"""CNR2912103""",Completed,"""CID1332888""",Go Mini,Govindpuri,DLF City Court,3.7,30.5,,,,,,,360.0,13.35,4.9,4.1,Cash
2024-06-02,14:44:14,"""CNR2883638""",No Driver Found,"""CID6923666""",Bike,Greater Noida,Bahadurgarh,,,,,,,,,,,,,
2024-04-19,22:41:58,"""CNR5737932""",Cancelled by Customer,"""CID4315335""",Go Mini,Kalkaji,Civil Lines Gurgaon,17.5,,1.0,AC is not working,,,,,,,,,
2024-01-18,11:55:28,"""CNR3571872""",No Driver Found,"""CID3295117""",eBike,Tughlakabad,IMT Manesar,,,,,,,,,,,,,
2024-02-12,08:18:22,"""CNR5429074""",Cancelled by Driver,"""CID7813154""",Premier Sedan,Narsinghpur,Huda City Centre,11.4,,,,1.0,Customer related issue,,,,,,,
2024-05-30,20:47:58,"""CNR8494034""",Cancelled by Driver,"""CID3285391""",Bike,Model Town,Vasant Kunj,11.4,,,,1.0,Personal & Car related issues,,,,,,,
2024-01-08,11:51:30,"""CNR7965955""",Completed,"""CID8920953""",Go Sedan,Jahangirpuri,Chirag Delhi,2.4,30.7,,,,,,,95.0,12.77,3.4,4.1,Debit Card
2024-09-13,08:53:53,"""CNR5144304""",Completed,"""CID8268996""",Go Mini,Munirka,Civil Lines Gurgaon,13.5,44.5,,,,,,,502.0,49.96,4.6,4.4,Credit Card
2024-07-03,15:40:37,"""CNR1735384""",Completed,"""CID4650590""",Premier Sedan,South Extension,Rithala,3.1,32.8,,,,,,,716.0,23.93,4.7,4.2,Uber Wallet
2024-09-23,06:10:31,"""CNR1473591""",Completed,"""CID3138181""",Premier Sedan,DLF Phase 3,Ghitorni,6.4,39.4,,,,,,,205.0,27.7,4.1,4.7,Cash
2024-10-30,18:19:37,"""CNR4240559""",Completed,"""CID4291150""",Auto,Ghitorni,Tagore Garden,12.7,16.2,,,,,,,55.0,32.11,3.9,4.1,Debit Card
2024-11-05,23:38:04,"""CNR8403564""",Completed,"""CID6417341""",Auto,Shastri Park,Rithala,9.6,23.5,,,,,,,948.0,36.85,3.0,4.2,Credit Card
2024-06-28,19:16:32,"""CNR8703665""",Completed,"""CID6520193""",Premier Sedan,Subhash Chowk,Sarojini Nagar,7.7,23.6,,,,,,,57.0,33.59,4.7,4.9,Debit Card
2024-09-14,06:19:40,"""CNR9830729""",Completed,"""CID4813883""",Bike,Vasant Kunj,Karkarduma,10.8,44.7,,,,,,,2749.0,35.46,3.4,4.3,UPI
2024-06-23,19:25:38,"""CNR9348967""",Incomplete,"""CID2672416""",Auto,Janakpuri,Kashmere Gate,6.9,15.9,,,,,1.0,Customer Demand,203.0,11.69,,,UPI
2024-10-29,10:12:54,"""CNR3497717""",Cancelled by Driver,"""CID5069208""",Auto,Chanakyapuri,Nawada,5.8,,,,1.0,The customer was coughing/sick,,,,,,,
2024-07-30,08:51:16,"""CNR7516682""",Completed,"""CID4040545""",Go Mini,Sonipat,Kashmere Gate ISBT,14.9,40.9,,,,,,,89.0,47.8,3.9,4.5,Debit Card
2024-09-27,18:59:55,"""CNR4636261""",Completed,"""CID8116411""",Go Sedan,Chirag Delhi,Faridabad Sector 15,12.3,15.7,,,,,,,140.0,8.23,4.1,4.3,Cash
2024-05-30,14:10:15,"""CNR3187244""",Completed,"""CID1689201""",Go Sedan,Gurgaon Sector 29,Green Park,12.6,20.6,,,,,,,112.0,7.41,4.6,3.9,Uber Wallet
2024-08-08,15:04:38,"""CNR7010048""",Completed,"""CID8527697""",Auto,Tughlakabad,Indirapuram,3.3,16.5,,,,,,,410.0,37.81,4.6,4.9,Debit Card
2024-12-21,16:38:00,"""CNR3773648""",Cancelled by Driver,"""CID5432636""",Bike,Hauz Khas,Ashok Vihar,5.9,,,,1.0,Personal & Car related issues,,,,,,,
2024-12-07,05:45:36,"""CNR1979548""",Completed,"""CID3038702""",eBike,Mehrauli,Old Gurgaon,6.3,41.8,,,,,,,975.0,47.43,4.2,4.5,UPI
2024-01-12,19:55:00,"""CNR4077359""",Completed,"""CID8267121""",Premier Sedan,DLF Phase 3,Rohini West,9.3,32.3,,,,,,,245.0,25.28,4.5,4.3,Uber Wallet
2024-06-07,18:27:31,"""CNR9664817""",Cancelled by Driver,"""CID1256648""",Premier Sedan,Maidan Garhi,Akshardham,8.8,,,,1.0,More than permitted people in there,,,,,,,
2024-07-07,09:51:02,"""CNR5109141""",Completed,"""CID8299886""",Go Mini,Sarojini Nagar,Dwarka Sector 21,8.0,17.4,,,,,,,405.0,47.62,4.6,5.0,UPI
2024-12-04,10:43:15,"""CNR1541596""",Completed,"""CID9816455""",Go Sedan,Munirka,Pragati Maidan,2.0,23.9,,,,,,,1880.0,29.78,3.8,4.4,Cash
2024-04-15,07:26:06,"""CNR9367870""",Completed,"""CID1609161""",Go Mini,Aya Nagar,Ghitorni,2.4,20.9,,,,,,,377.0,17.85,5.0,3.6,UPI
2024-09-14,09:38:32,"""CNR7308038""",Incomplete,"""CID2792575""",Premier Sedan,Janakpuri,AIIMS,4.4,28.7,,,,,1.0,Other Issue,143.0,17.96,,,Cash
2024-11-08,09:07:32,"""CNR8370920""",Completed,"""CID8717374""",Auto,Civil Lines Gurgaon,Old Gurgaon,2.6,28.1,,,,,,,157.0,47.11,4.2,4.1,Cash
2024-08-28,10:14:07,"""CNR1664058""",Cancelled by Driver,"""CID3414352""",Premier Sedan,Kashmere Gate,Saket,4.6,,,,1.0,Customer related issue,,,,,,,
2024-07-22,16:35:09,"""CNR3408063""",Cancelled by Driver,"""CID4966600""",Premier Sedan,Saket,Nawada,9.4,,,,1.0,More than permitted people in there,,,,,,,
2024-10-23,10:34:13,"""CNR1381277""",Completed,"""CID3199595""",Go Sedan,Hauz Khas,Saidulajab,11.9,37.4,,,,,,,262.0,24.12,4.3,4.9,Cash
2024-01-09,15:35:30,"""CNR8728406""",Completed,"""CID7868360""",Auto,Preet Vihar,Inderlok,6.7,24.4,,,,,,,316.0,14.38,4.6,4.9,Cash
2024-10-22,17:42:20,"""CNR6641631""",Completed,"""CID5807097""",Go Mini,Gurgaon Railway Station,Botanical Garden,10.3,25.7,,,,,,,426.0,17.94,3.8,5.0,Cash
2024-07-16,18:10:37,"""CNR5628278""",Completed,"""CID6926942""",Go Mini,Sonipat,Hauz Khas,7.2,37.6,,,,,,,80.0,11.36,4.0,3.8,Cash
2024-07-20,08:10:01,"""CNR6407835""",Incomplete,"""CID5650651""",Auto,New Colony,Greater Noida,9.9,15.6,,,,,1.0,Other Issue,463.0,4.01,,,Uber Wallet
